,,,,"//==================================
// File: C136F.DAT
//==================================",,,
string,C136F.DAT-ss0-0,"#P(""soundLen"", ""6.84612"")
#P(""noAutoOff"", ""1"")",ナレーター,"彼は新聞部の部長です
でも放送委員長もやってて、英語部の副部長でもあります
あ、[もうややこしい?]","He's the president of the Newspaper Club.

#w(1.917)
But he also chairs the Broadcasting Committee and serves as vice president of the English Club.

#w(5.736)
Ah, how complicated...",,
string,C136F.DAT-ss0-1,"#P(""soundLen"", ""6.69967"")",ナレーター,"要するに、何にでも首を突っ込む人なんですね
ちなみにスリーサイズは…
あ、聞きたくない","Simply put, he's a guy that never fails to poke his nose into other people's business.

#w(3.667)
By the way, his three sizes are...

#w(5.401)
Uh, I'd rather not say.",,
,,,,"//==================================
// File: C136G.DAT
//==================================",,,
string,C136G.DAT-ss0-0,"#P(""soundLen"", ""0.306284"")",部長,やー,Yo!,,
,,,,"//==================================
// File: C136H.DAT
//==================================",,,
string,C136H.DAT-ss0-0,"#P(""soundLen"", ""0.306284"")",部長,やー,Yo!,,
,,,,"//==================================
// File: C137A.DAT
//==================================",,,
string,C137A.DAT-ss0-0,"#P(""soundLen"", ""3.43019"")",,"弓美：「やー」じゃないでしょ院長う！
部長：ぬははははは！","Don't {Yo} me, Director!
#woff(2.269)",,
string,C137A.DAT-ss0-1,"#P(""soundLen"", ""4.55421"")",,"真一：いったい何なんですか部長！
部長：「何なんですか」じゃないだろ真一！","What the heck do you think you're doing, Prez!?

#w(2.257)
Don't {What the heck} me, Shinichi!",,
string,C137A.DAT-ss0-2,"#P(""soundLen"", ""6.70391"")",部長,何か特ダネの[匂い?]が少しでも[推したなら?]、すぐさま飛んでいって、写真を１枚も撮ってくる[なら?]、新聞部員だろ,"#w(0.318)
If, picking up even the faintest whiff of a scoop,

#w(2.816)
you dash off to take even a single photo, you're in the Newspaper Club, aren't you?

//#w(5.709)",CHECK,
string,C137A.DAT-ss0-3,"#P(""soundLen"", ""3.61324"")
#P(""noAutoOff"", ""1"")",桜子,まったく、何が特ダネよ、副部長,"God...WHAT scoop, Vice Prez?",,
string,C137A.DAT-ss0-4,"#P(""soundLen"", ""6.44818"")",桜子,"今時オバケなんか、子供だって信じてないわよ
ああ、恥ずかしい
さっきから[聞いてれば?]どいつもこいつも","These days, even kids don't believe in ghosts.

#w(3.272)
Oh, you're such embarrassments, every one of you I'm being subjected to!",CHECK,
string,C137A.DAT-ss0-5,"#P(""soundLen"", ""5.68278"")",部長,"夢がないね、桜子ちゃん
オバケは男のロマンなんだよ","#off()
#w(1.166)
You've got no vision, Sakurako+-chan++.

#w(3.410)
Ghosts are a man's romantic dream.",,
string,C137A.DAT-ss0-6,"#P(""soundLen"", ""3.24989"")",,"弓美：何がロマンなんですか？
部長：[いや?]そりゃ、もちろん","What's romantic about them?

#w(1.803)
Oh, it's obvious.",,
,,,,"//==================================
// File: C137B.DAT
//==================================",,,
string,C137B.DAT-ss0-0,"#P(""soundLen"", ""2.11641"")",弓美,何考えてるんですか、院長！？,"What's your problem, Director!?",,
,,,,"//==================================
// File: C138.DAT
//==================================",,,
string,C138.DAT-ss0-0,"#P(""soundLen"", ""3.62909"")
#P(""noAutoOff"", ""1"")",部長,え！グダグダ言っとらんと、さっさと取材に[行ってこい??],Hey! Don't just stand around flapping your lips―get out there and get me some coverage!,CHECK,
string,C138.DAT-ss0-1,"#P(""soundLen"", ""7.29191"")
#P(""noAutoOff"", ""1"")",部長,部員三人の新聞部が、来年も存続し続けられるかどうかは、いかに面白い新聞をたくさん作って…,"#w(0.299)
Whether the three-member Newspaper Club will still be around next year...

#w(4.690)
...hinges on us being able to make a bunch of interesting papers,",CHECK,
string,C138.DAT-ss0-2,"#P(""soundLen"", ""5.52006"")",,"部長：…来年の新入生を[大量に??]だまくらかして入部させられるかにかかってるんだぞ！
真一：はい、はい、はい","tricking the new students next year into signing up en masse!

#w(4.452)
Yeah, yeah, yeah...","CHECK, 大量 seems off",
,,,,"//==================================
// File: C139.DAT
//==================================",,,
string,C139.DAT-ss0-0,"#P(""soundLen"", ""5.57141"")",,"弓美：副部長はなんで行かないの？
部長：あ、俺は編集長兼発行人だから、何もしなくていいの","Why aren't you going, Vice Prez?

#w(1.906)
Oh, I'm the editor-in-chief and publisher, so I don't have to do anything.",,
string,C139.DAT-ss0-1,"#P(""soundLen"", ""3.13631"")
#P(""noAutoOff"", ""1"")",,"桜子：はぁ…楽でいいわね
部長：楽、楽","#off()
#w(0.692)
You've sure got it easy.

#w(2.135)
Easy-peasy!",CHECK,
string,C139.DAT-ss0-2,"#P(""soundLen"", ""4.73475"")
#P(""noAutoOff"", ""1"")",桜子,どうでもいいけど、副部長なんだから、あまり英語部の部活休まないでよ！,"For what it's worth, since you ARE the vice president,

#w(2.437)
quit skipping out on the English Club's activities so much!",,
string,C139.DAT-ss0-3,"#P(""soundLen"", ""6.10369"")",弓美,そういえば、放送委員会の山田先生も、院長にあまり委員会休まないように伝えてくれって！,"Come to think of it, +Yamada-sensei+Mr. Yamada+ from the Broadcasting Committee also told me to tell you...

#w(3.058)
...to stop missing our meetings so often, Director!","NOTE: this teacher is never seen and never mentioned again. could technically be a woman, but it really doesn't even matter since they don't actually exist.",
,,,,"//==================================
// File: C140.DAT
//==================================",,,
string,C140.DAT-ss0-0,"#P(""soundLen"", ""2.57166"")",,"部長：ぬはははは！
桜子：わー！","#slot(top)
#pal(std)
*(SUDDENLY)*
#woff(3.000)",,
,,,,"//==================================
// File: C141.DAT
//==================================",,,
string,C141.DAT-ss0-0,"#P(""soundLen"", ""3.68991"")",,"桜子：あんたねー！
部長：だはは！俺が悪かった！","Why, YOU―!
#woff(1.806)

#w(2.645)
My bad!",,
,,,,"//==================================
// File: C142.DAT
//==================================",,,
string,C142.DAT-ss0-0,"#P(""soundLen"", ""1.83764"")",児島先生,おーい！吉沢,"Hey, Yoshizawa!",,
,,,,"//==================================
// File: C143A.DAT
//==================================",,,
string,C143A.DAT-ss0-0,"#P(""soundLen"", ""0.482401"")",弓美,はーい！,Yes?,,
string,C143A.DAT-ss0-1,"#P(""soundLen"", ""6.91234"")
#P(""noAutoOff"", ""1"")",児島先生,"プリントは第二理科準備室に置いてきてしまったんだ
すまんが、[???]して、取ってきてくれんか？","I left the handouts behind in the second lab prep room.

#w(4.104)
Sorry, but could you run down and fetch them for me?",FIXME,
string,C143A.DAT-ss0-2,"#P(""soundLen"", ""3.65121"")",弓美,"ええ！？
え、えっと…どうしよう","Huh!?

#w(1.134)
Uh, uhhh...\n
What should I do?",,
,,,,"//==================================
// File: C143B2.DAT
//==================================",,,
string,C143B2.DAT-ss0-0,"#P(""soundLen"", ""5.73082"")",児島先生,"児島先生：三十分も、何をしていたのかな〜？
弓美：え、えっと…","What could you have been up to for HALF AN HOUR, I wonder...?

#w(3.825)
Uh, uhhhh...!",,
,,,,"//==================================
// File: C143C.DAT
//==================================",,,
string,C143C.DAT-ss0-0,"#P(""soundLen"", ""0.618404"")",弓美,はーい！,"Yes, sir!",,
,,,,"//==================================
// File: C143D.DAT
//==================================",,,
string,C143D.DAT-ss0-0,"#P(""soundLen"", ""6.99674"")",,"弓美：え〜？あたしがですか？
児島先生：そう、おまえ
弓美：え、そうきっぱり言われると[返す言葉が?]…","Huh? You want ME to do it?

#w(2.335)
Yes. YOU.

#w(3.962)
Uh...There's no comeback when he says it flat-out like that...",CHECK,
,,,,"//==================================
// File: C143E.DAT
//==================================",,,
string,C143E.DAT-ss0-0,"#P(""soundLen"", ""3.00792"")",弓美,あの…行きたくないんですけど…,Um...But I don't want to go...,,
,,,,"//==================================
// File: C144.DAT
//==================================",,,
string,C144.DAT-ss0-0,"#P(""soundLen"", ""7.04318"")",,"児島先生：行きたくないで…すると…思うのか？
弓美：い、いいえ！行ってみたいだけですぅ！","If you decide not to go...then...\n
What do you think will happen?

#w(3.877)
Ah, n-no! I'd just LOVE to head down there...!",CHECK,
,,,,"//==================================
// File: C145A.DAT
//==================================",,,
string,C145A.DAT-ss0-0,"#P(""soundLen"", ""5.93955"")",弓美,あたし園芸部員だから、生物の時間はいっつも顧問の児島先生に[こうケチつかれちゃう??]よね,"Since I'm in the Gardening Club, our advisor +Kojima-sensei+Mr. Kojima+ always picks on me during biology like this...",CHECK,
,,,,"//==================================
// File: C145B.DAT
//==================================",,,
string,C145B.DAT-ss0-0,"#P(""soundLen"", ""3.51828"")",弓美,"あら？
あたしのことみていたのかしら？",Huh? Was she watching me?,,
,,,,"//==================================
// File: C146.DAT
//==================================",,,
string,C146.DAT-ss0-0,"#P(""soundLen"", ""6.53535"")",弓美,"やれやれ
理科教室とか[特殊教室??]は、一番はずれの[別校舎?]で遠いから嫌い","Good grief...

#w(1.266)
The science labs and special rooms are in the farthest annex building, so I hate going.",CHECK,
string,C146.DAT-ss0-1,"#P(""soundLen"", ""1.06935"")",,,,,
,,,,"//==================================
// File: C147.DAT
//==================================",,,
string,C147.DAT-ss0-0,"#P(""soundLen"", ""2.10873"")",,,,,
string,C147.DAT-ss0-1,"#P(""soundLen"", ""5.68149"")",弓美,"う、うぅ…
[???]のない理科準備室って不気味悪いわ","#off()
#w(2.350)
The empty lab prep room gives me the spooks...","FIXME, no matter how many times i listen to the first word all i can hear is ""stukki"", which is probably finnish for something vaguely amusing",
,,,,"//==================================
// File: C149.DAT
//==================================",,,
string,C149.DAT-ss0-0,"#P(""soundLen"", ""6.58179"")
#P(""noAutoOff"", ""1"")",弓美,こんな時に限って、恐怖の中に[マジで?]、宇宙人やらモンスターやらが隠れてたり[すんのよね??],"At times like this, isn't there always some horrifying alien or monster lying around in wait?","FIXME, the general idea seems clear but this is very dubious",
string,C149.DAT-ss0-1,"#P(""soundLen"", ""5.43946"")
#P(""noAutoOff"", ""1"")",弓美,そいで 、そのモンスターがやってきた女の子を気に入って、さらってちゃったりするわけ,And then the monster takes a liking to the girl that stumbles across it and abducts her!,,
string,C149.DAT-ss0-2,"#P(""soundLen"", ""8.37398"")",弓美,"そのモンスターはゲロゲロだけど、そのモンスターから見たら、人間の女の子だってゲロゲロだろうに
…なんでそんなものさらうかしら","The monsters are disgusting, but to them, human girls are probably disgusting too...
#woff(6.073)

#w(6.946)
...I wonder why they kidnap them?",CHECK,
string,C149.DAT-start,,,"ひーっ
ピーヴ","#sync(sound, 2, 6.866)

#w(11.533)
EEEP!\n
(BEEEEEMB)
#woff(15.533)","NOTE: ピーヴ seems to be something made up, not a ""real"" sound effect. i'm taking the ピー as ""beep"", not really sure what if anything ヴ is based on",
,,,,"//==================================
// File: C151.DAT
//==================================",,,
string,C151.DAT-ss0-0,"#P(""soundLen"", ""4.71368"")",弓美,"えっと…
プリント、プリント…
ん？あれかな？","Hmm...Handouts, handouts...

#w(3.409)
Huh? Those?",,
,,,,"//==================================
// File: C152A.DAT
//==================================",,,
string,C152A.DAT-ss0-0,"#P(""soundLen"", ""0.992383"")",弓美,やれやれ…,Good grief...,,
string,C152A.DAT-ss0-1,"#P(""soundLen"", ""5.3921"")",弓美,"え？
何？何なの？
スライムみたいなものが…！","#off()
#w(1.254)
What? What's that?

#w(3.695)
There's some slime things...!",,
,,,,"//==================================
// File: C152B.DAT
//==================================",,,
string,C152B.DAT-ss0-0,"#P(""soundLen"", ""0.368512"")",,,,,
string,C152B.DAT-ss0-1,"#P(""soundLen"", ""3.96443"")
#P(""noAutoOff"", ""1"")",弓美,理科準備室のある別館も体育館の[すぐ裏だ?]わ,"The annex that the lab prep rooms are in is right on the other side of the gym, too...",CHECK,
string,C152B.DAT-ss0-2,"#P(""soundLen"", ""7.5891"")
#P(""noAutoOff"", ""1"")",弓美,やっぱり、理科準備室の所でスライムみたいなものを見たのを気がしたのは、夢じゃなかったのかしら,Maybe the slime things I thought I saw at the lab prep room...weren't a dream after all...!,,
string,C152B.DAT-ss0-3,"#P(""soundLen"", ""4.1967"")",弓美,昨日の女の子の言ってたこと、これって、なんか関係が…？,Could what that girl yesterday was saying have something to do with this...?,,
,,,,"//==================================
// File: C153.DAT
//==================================",,,
string,C153.DAT-ss0-0,"#P(""soundLen"", ""0.420542"")",,,,,
string,C153.DAT-ss0-1,"#P(""soundLen"", ""3.51017"")",弓美,"え？えっ…
ああ、やだ
貧血…","H-Huh?

#w(1.719)
Oh no...Anemia...?",,
string,C153.DAT-ss0-2,"#P(""soundLen"", ""7.85706"")",,,,,
,,,,"//==================================
// File: C154.DAT
//==================================",,,
string,C154.DAT-ss0-0,"#P(""soundLen"", ""5.63235"")",弓美,"んん
治まったみたい
栄養足りないのかな？","#off()
#w(1.536)
Looks like it's stopped.

#w(3.860)
Have I not been getting enough nutrition?",,
string,C154.DAT-ss0-1,"#P(""soundLen"", ""5.09859"")
#P(""noAutoOff"", ""1"")",弓美,"ぐわぁ！？
ス　スライム？
ん…気のせいだったのかしら？","#off()
#w(1.095)
The s-slime!?
#woff(2.726)

#w(3.950)
Was it just my imagination...?",,
string,C154.DAT-ss0-2,"#P(""soundLen"", ""7.42294"")",弓美,"あら？
プリント何であんな所に？
[ありゃ?]！あっちのはあたしのリボンじゃないの！？","Huh?
//#woff(1.000)

#w(1.899)
What are the handouts doing over there?

#w(4.110)
Oh! And isn't that my ribbon with them!?",,
,,,,"//==================================
// File: C155.DAT
//==================================",,,
string,C155.DAT-ss0-0,"#P(""soundLen"", ""0.290927"")",,,,,
,,,,"//==================================
// File: C156A.DAT
//==================================",,,
string,C156A.DAT-ss0-0,"#P(""soundLen"", ""8.4284"")",弓美,"中等部の子だわ？
ちょっぴりかわいい子ね
ちぇっ！神様は不公平だ！","Is she from the middle school?

#w(2.786)
She's kind of cute.

#w(5.731)
Grr! The gods are unfair!",,
,,,,"//==================================
// File: C156B.DAT
//==================================",,,
string,C156B.DAT-ss0-0,"#P(""soundLen"", ""0.697402"")",,,,,
string,C156B.DAT-ss0-1,"#P(""soundLen"", ""6.78893"")
#P(""noAutoOff"", ""1"")",ナレーター,"森下りえちゃん
かに座生まれの１４歳、Ｏ型
弓美達の一学年下である","+Morishita Rie-chan+Rie Morishita+.

#w(1.744)
Born under Cancer, 14 years old, blood type O.

#w(4.895)
She's in the grade below Yumimi and her friends.",,
string,C156B.DAT-ss0-2,"#P(""soundLen"", ""8.27182"")
#P(""noAutoOff"", ""1"")",ナレーター,"身長１５７センチ、体重４６キロ
バスト８１，ウエスト５９，ヒップ８１","Height: 157 centimeters. Weight: 46 kilograms.

#w(4.075)
Bust 81, waist 59, hip 81.",,
string,C156B.DAT-ss0-3,"#P(""soundLen"", ""9.03231"")",ナレーター,"典型的な、おとなしい性格の女の子
その実、好きな歌手は北島三郎だったりする
世の中わけわからん","She's the epitome of a girl with a demure personality.

#w(3.708)
But in fact, her favorite singer is +Kitajima Saburou+Saburou Kitajima+!

#w(7.406)
It's utterly inconceivable!",CHECK,
,,,,"//==================================
// File: C157.DAT
//==================================",,,
string,C157.DAT-ss0-0,"#P(""soundLen"", ""4.61202"")",,"りえ：あの…これ…
弓美：あ、ありがとう","Umm...Here...

#w(2.806)
T-Thanks.",,
,,,,"//==================================
// File: C158.DAT
//==================================",,,
string,C158.DAT-ss0-0,"#P(""soundLen"", ""5.32766"")",,,,"NOTE: for what it's worth, this sound effect gets cut off way before it has time to play fully",
,,,,"//==================================
// File: C159.DAT
//==================================",,,
string,C159.DAT-ss0-0,"#P(""soundLen"", ""4.29603"")",,,,,
string,C159.DAT-ss0-1,"#P(""soundLen"", ""1.43455"")",弓美,げげ！何いったい！,"//GAH!
#off()
#w(0.547)
What the heck!?",,
,,,,"//==================================
// File: C160A.DAT
//==================================",,,
string,C160A.DAT-ss0-0,"#P(""soundLen"", ""1.77591"")",弓美,う…大丈夫？,"#off()
#w(1.029)
Are you okay?",,
string,C160A.DAT-ss0-1,"#P(""soundLen"", ""4.11026"")",りえ,ん…ん…あ…,,,UNTRANSLATED
string,C160A.DAT-ss0-2,"#P(""soundLen"", ""3.2564"")",りえ,[捜した?]…見つけた,"I searched for you...

#w(2.434)
I've found you.",CHECK,
string,C160A.DAT-ss0-3,"#P(""soundLen"", ""2.20057"")",弓美,ああ…何？,"#off()
#w(1.580)
What?",,
,,,,"//==================================
// File: C160B.DAT
//==================================",,,
string,C160B.DAT-ss0-0,"#P(""soundLen"", ""3.06081"")",弓美,"何のこと…？
大丈夫？","What're you talking about...?

#w(2.381)
Are you all right?",,
string,C160B.DAT-ss0-1,"#P(""soundLen"", ""6.31507"")",りえ,"だけどあなたが…
あなたがいない間に、そこら中穴だらけになってしまった","But you...

#w(2.061)
While you've been gone, holes have sprung up all over.",,
string,C160B.DAT-ss0-2,"#P(""soundLen"", ""4.61103"")",りえ,"私は穴を見つけるの
あなたは穴を縫い合わせるの","I'll find the holes.

#w(2.825)
You'll stitch them...","CHECK, could possibly also be interpreted as ""i'm the one who finds the holes/you're the one who stitches them""",
,,,,"//==================================
// File: C161A.DAT
//==================================",,,
string,C161A.DAT-ss0-0,"#P(""soundLen"", ""5.51907"")",弓美,"え、えっと…
あたし、そっちの方の趣味は…","Er, uh...

#w(2.233)
I-I'm really not into this kind of...",,
string,C161A.DAT-ss0-1,"#P(""soundLen"", ""7.24418"")",りえ,"体育館に小さな穴がたくさん開いているわ
放っておくと、明日の晩には大きな穴が開いてしまうの","There are many small holes in the gym.

#w(3.431)
Left as they are, tomorrow night, a big hole will form.",,
string,C161A.DAT-ss0-2,"#P(""soundLen"", ""4.82345"")",りえ,あなたは体育館に明日の晩、行かなくてはいけないわ,You have to go to the gym tomorrow night.,,
string,C161A.DAT-ss0-3,"#P(""soundLen"", ""4.22428"")",弓美,"体育館に…？
夜…？
あたしが…！？","In the gym...?

#w(1.961)
At night...?

#w(3.451)
I have to...!?",,
string,C161A.DAT-ss0-4,"#P(""soundLen"", ""4.15462"")",りえ,"忘れないでね
愛しているわ","Don't forget...
#woff(1.500)

#w(3.267)
I love you.",,
string,C161A.DAT-ss0-5,"#P(""soundLen"", ""7.26556"")",,"弓美：どひゃー！
　だ　だ　だから、あたし、そっちの方の趣味は…！
りえ：好き","#off()
#w(1.568)
L-L-Like I said, I'm really not into this kind of...!

#w(6.355)
I love you.",,
,,,,"//==================================
// File: C161B.DAT
//==================================",,,
string,C161B.DAT-ss0-0,"#P(""soundLen"", ""6.67504"")",,"りえ：あなたは！
　あなたはあたしのこと愛している？
弓美：え、え、えっと…！
りえ：愛しているって言って！","You too! Do you love me?

#w(2.979)
Uh, uh, ummm...!

#w(4.546)
Say you love me!",,
,,,,"//==================================
// File: C161C.DAT
//==================================",,,
string,C161C.DAT-ss0-0,"#P(""soundLen"", ""6.60913"")",,"弓美：あ、あ、愛してる！愛してるわよ！
りえ：よかった！あたしもよ
弓美：ひえぇ…","I-I-I love you! I LOVE you!

#w(2.665)
Wonderful! I love you too!
#woff(5.120)

//#w(5.120)
//Eeeeeeeep!",,
string,C161C.DAT-ss0-1,"#P(""soundLen"", ""8.09202"")",,"りえ：忘れないでね
　放っておくと体育館に大きな穴ができるよ
　縫い合わせてね
弓美：え、え、ええ…
りえ：忘れないでね","Don't forget! If you don't do anything, a big hole will form in the gym!

#w(4.310)
Stitch it up, okay?
//#woff(5.494)

#w(5.494)
R-R-Right...

#w(7.155)
Don't forget.",,
,,,,"//==================================
// File: C161D.DAT
//==================================",,,
string,C161D.DAT-ss0-0,"#P(""soundLen"", ""6.97408"")",,"弓美：愛しているなんてわけないでしょ！
りえ：そんなわけないわ！
　本当はあたしのことが好きなのよね","There's NO WAY I love you!

#w(2.298)
Impossible!

#w(4.419)
You actually DO love me, don't you!?",,
,,,,"//==================================
// File: C161E.DAT
//==================================",,,
string,C161E.DAT-ss0-0,"#P(""soundLen"", ""1.31697"")",弓美,愛してない、愛してない！,I don't love you! I don't!,"NOTE: for some reason, yumimi flashes back to this scene during gym class, even if the player selected ""i love you"" earlier",
,,,,"//==================================
// File: C162.DAT
//==================================",,,
string,C162.DAT-ss0-0,"#P(""soundLen"", ""0.331409"")",,,,,
string,C162.DAT-ss0-1,"#P(""soundLen"", ""1.6267"")",りえ,あああ！,,,UNTRANSLATED
,,,,"//==================================
// File: C163.DAT
//==================================",,,
string,C163.DAT-ss0-0,"#P(""soundLen"", ""0.669513"")",弓美,あらら,Whoops.,,
,,,,"//==================================
// File: C164.DAT
//==================================",,,
string,C164.DAT-ss0-0,"#P(""soundLen"", ""3.52675"")",,"りえ：いたたたた…
弓美：ご…ごめんなさい","Ouch...

#w(1.971)
I-I-I'm sorry...",,
string,C164.DAT-ss0-1,"#P(""soundLen"", ""5.77112"")",,"弓美：大丈夫？
りえ：え…？あ…
　あたし、なんで…？","Are you okay?

#w(0.948)
Huh...?
#woff(2.636)

#w(3.900)
Why am I...?",,
,,,,"//==================================
// File: C165.DAT
//==================================",,,
string,C165.DAT-ss0-0,"#P(""soundLen"", ""1.77591"")",弓美,あ…大丈夫？,Uh...Are you all right?,,
string,C165.DAT-ss0-1,"#P(""soundLen"", ""2.42288"")",りえ,あ？あたし…,"#off()
#w(1.211)
I...",,
,,,,"//==================================
// File: C166A.DAT
//==================================",,,
string,C166A.DAT-ss0-0,"#P(""soundLen"", ""1.8686"")",りえ,好き！,"...love you!
#woff(1.052)",,
,,,,"//==================================
// File: C166B.DAT
//==================================",,,
string,C166B.DAT-ss0-0,"#P(""soundLen"", ""6.39548"")",りえ,"忘れないでね
放っておくと体育館に大きな穴が開いてしまう","Don't forget:

#w(2.200)
If you don't do anything, a big hole will open in the gym.","NOTE: though this is supposed to be a flashback, rie never actually says any of these exact lines. i guess we'll chalk it up to yumimi remembering wrong.",
string,C166B.DAT-ss0-1,"#P(""soundLen"", ""4.70533"")",りえ,明日の晩、あなたは穴をふさぎに行かなければいけないわ,"Tomorrow night, you have to go fill in the hole.",,
string,C166B.DAT-ss0-2,"#P(""soundLen"", ""3.80785"")",りえ,"忘れないでね
愛している","Don't forget...
#woff(1.400)

#w(2.750)
I love you.",,
,,,,"//==================================
// File: C168.DAT
//==================================",,,
string,C168.DAT-ss0-0,"#P(""soundLen"", ""5.59064"")
#P(""noAutoOff"", ""1"")",りえ,"あ？あら？
私、いったい何をして…？","#off()
#w(1.342)
Oh...?

#w(2.907)
What on earth am I doing...?",,
string,C168.DAT-ss0-1,"#P(""soundLen"", ""5.48615"")",弓美,"な、何って
あ、あ…ええ？
ああ…？","W...What...?
#woff(2.258)

#w(3.390)
Huh...?
#woff(4.608)",,
,,,,"//==================================
// File: C170.DAT
//==================================",,,
string,C170.DAT-ss0-0,"#P(""soundLen"", ""1.57301"")",弓美,今のはいったい何だったの？,What the heck was that just now?,,
,,,,"//==================================
// File: C171.DAT
//==================================",,,
string,C171.DAT-ss0-0,"#P(""soundLen"", ""5.98255"")",,"りえ：そんな…！ひど〜い！
あたしはこんなに愛しているのに…！
弓美：ひえぇぇ！","How could you!? That's awful!

#w(2.311)
Even though I love you so much...!
#woff(5.296)

//#w(5.120)
//Eeeeeee!",,
string,C171.DAT-ss0-1,"#P(""soundLen"", ""3.29701"")",弓美,"そ、そ、そんなこと言われても…
ぐややや！","N-N-No matter what you say...!
//#woff(2.089)
//#woff(2.489)
#woff(2.125)",,
,,,,"//==================================
// File: C172.DAT
//==================================",,,
string,C172.DAT-ss0-0,"#P(""soundLen"", ""8.48105"")",りえ,"よかった…
[捜したのよ?]
穴は…穴は縫い合わせたのね？
よかった","What a relief...\n
I was looking for you.

#w(3.526)
The hole...So you stitched the hole?

#w(7.597)
What a relief...",CHECK,
,,,,"//==================================
// File: C174A.DAT
//==================================",,,
string,C174A.DAT-ss0-0,"#P(""soundLen"", ""0.175994"")",,,,,
string,C174A.DAT-ss0-1,"#P(""soundLen"", ""1.27231"")",弓美,おはよう、パパ、ママ！,"Morning, Papa and Mama!",,
,,,,"//==================================
// File: C174B.DAT
//==================================",,,
string,C174B.DAT-ss0-0,"#P(""soundLen"", ""0.175994"")",,,,,
string,C174B.DAT-ss0-1,"#P(""soundLen"", ""1.27231"")",弓美,おはよう、パパ、ママ！,"Morning, Papa and Mama!",,
,,,,"//==================================
// File: C180.DAT
//==================================",,,
string,C180.DAT-ss0-0,"#P(""soundLen"", ""2.32207"")",,"部長：弓美く〜ん！
弓美：うわーー！","Yumimi+-kun++!
#woff(1.398)",,
,,,,"//==================================
// File: C201A.DAT
//==================================",,,
string,C201A.DAT-ss0-0,"#P(""soundLen"", ""7.12261"")",,,,,
,,,,"//==================================
// File: C201B.DAT
//==================================",,,
string,C201B.DAT-ss0-0,"#P(""soundLen"", ""7.49555"")",弓美,"な、なな、何、何よ、何よ
何なのよ！
ああああああああああ、いやあああ！！","W...Wh-Wh...What...What, what...
#woff(3.188)

#w(3.779)
WHAT THE HECK!?
#woff(5.342)","NOTE: i *think* she screams いや at the end, but even if she does subtitles aren't really necessary here",
string,C201B.DAT-ss0-1,"#P(""soundLen"", ""3.96652"")",真一,"あ！あ、あ、わあ、しまった！
写真！しゃしーーーーん！","#w(1.081)
Oh no! Photos! PHOTOS!",NOTE: specifically the fact that he forgot to take any,
,,,,"//==================================
// File: C201C.DAT
//==================================",,,
string,C201C.DAT-ss0-0,"#P(""soundLen"", ""7.12261"")",,,,,
,,,,"//==================================
// File: C201E.DAT
//==================================",,,
string,C201E.DAT-ss0-0,"#P(""soundLen"", ""0.179249"")",,,,,
string,C201E.DAT-ss0-1,"#P(""soundLen"", ""0.219854"")",,,,,
string,C201E.DAT-ss0-2,"#P(""soundLen"", ""0.183181"")",,,,,
,,,,"//==================================
// File: C202.DAT
//==================================",,,
string,C202.DAT-ss0-0,"#P(""soundLen"", ""8.49849"")",,,,,
,,,,"//==================================
// File: C203A.DAT
//==================================",,,
string,C203A.DAT-ss0-0,"#P(""soundLen"", ""1.24522"")",桜子,後に参加よ！,I'll join in later!,CHECK,
,,,,"//==================================
// File: C203B.DAT
//==================================",,,
string,C203B.DAT-ss0-0,"#P(""soundLen"", ""5.14196"")",,"桜子：何ぼーっとしてんの？
　弓美？
弓美：あ、あの…","What are you spacing out for?

#w(1.873)
...Yumimi?

#w(2.866)
H-Huh? Um, uh...",,
,,,,"//==================================
// File: C203D.DAT
//==================================",,,
string,C203D.DAT-ss0-0,"#P(""soundLen"", ""2.21734"")",弓美,あ、[ううん?]…別に…,"Oh, no...It's nothing...",,
,,,,"//==================================
// File: C204A.DAT
//==================================",,,
string,C204A.DAT-ss0-0,"#P(""soundLen"", ""2.37515"")
#P(""noAutoOff"", ""1"")",弓美,実は、これこれしかじか…,"The truth is, yammer yammer yammer...",,
string,C204A.DAT-ss0-1,"#P(""soundLen"", ""6.41084"")",桜子,"体育館に大穴？
あんた人をバカにしてるわね？
本当に[は?]そんなこと考えてたの？","A big hole in the gym?

#w(2.153)
Are you making fun of me?

#w(4.609)
That's what you're REALLY doing, isn't it?",CHECK,
,,,,"//==================================
// File: C204C.DAT
//==================================",,,
string,C204C.DAT-ss0-0,"#P(""soundLen"", ""2.37515"")
#P(""noAutoOff"", ""1"")",弓美,実は、これこれしかじか…,"The truth is, yammer yammer yammer...",,
string,C204C.DAT-ss0-1,"#P(""soundLen"", ""1.15486"")
#P(""noAutoOff"", ""1"")",桜子,あのね…,...Excuse me?,,
string,C204C.DAT-ss0-2,"#P(""soundLen"", ""1.50101"")",弓美,本当なんだもん！,It's TRUE!,,
,,,,"//==================================
// File: C205A.DAT
//==================================",,,
string,C205A.DAT-ss0-0,"#P(""soundLen"", ""4.76288"")
#P(""noAutoOff"", ""1"")",桜子,"あんた、何か隠してるでしょ？
正直に[おっしゃい?]！","You're hiding something, aren't you?

#w(3.790)
Tell me the truth!",,
